gestion,codigo_municipio,area,edad,sexo,tenencia_vivienda,numerador,denominador,valor
2024,10103,rural,22,hombre,propia_en_pago,2,20,10.0
2024,10103,rural,22,hombre,propia_pagada,16,20,80.0
2024,10103,rural,22,mujer,mixta,1,16,6.25
2024,10103,rural,22,mujer,otra,1,16,6.25
2024,10103,rural,22,mujer,propia_pagada,14,16,87.5
2024,10103,rural,23,hombre,otra,1,33,3.0303030303030303
2024,10103,rural,23,hombre,propia_pagada,32,33,96.96969696969697
2024,10103,rural,23,mujer,cedida_por_servicios,1,18,5.555555555555555
2024,10103,rural,23,mujer,otra,1,18,5.555555555555555
2024,10103,rural,23,mujer,prestada,1,18,5.555555555555555
2024,10103,rural,23,mujer,propia_pagada,15,18,83.33333333333333
2024,10103,rural,24,hombre,alquilada,3,22,13.636363636363637
2024,10103,rural,24,hombre,propia_en_pago,1,22,4.545454545454546
2024,10103,rural,24,hombre,propia_pagada,18,22,81.81818181818181
2024,10103,rural,24,mujer,alquilada,3,23,13.043478260869565
2024,10103,rural,24,mujer,prestada,4,23,17.391304347826086
2024,10103,rural,24,mujer,propia_en_pago,1,23,4.3478260869565215
2024,10103,rural,24,mujer,propia_pagada,15,23,65.21739130434783
2024,10103,rural,25,hombre,alquilada,2,32,6.25
2024,10103,rural,25,hombre,cedida_por_servicios,1,32,3.125
2024,10103,rural,25,hombre,mixta,1,32,3.125
2024,10103,rural,25,hombre,propia_en_pago,1,32,3.125
2024,10103,rural,25,hombre,propia_pagada,27,32,84.375
2024,10103,rural,25,mujer,prestada,2,13,15.384615384615385
2024,10103,rural,25,mujer,propia_pagada,11,13,84.61538461538461
2024,10103,rural,26,hombre,otra,1,31,3.225806451612903
2024,10103,rural,26,hombre,prestada,1,31,3.225806451612903
2024,10103,rural,26,hombre,propia_en_pago,1,31,3.225806451612903
2024,10103,rural,26,hombre,propia_pagada,28,31,90.3225806451613
2024,10103,rural,26,mujer,alquilada,2,15,13.333333333333334
2024,10103,rural,26,mujer,prestada,1,15,6.666666666666667
2024,10103,rural,26,mujer,propia_pagada,12,15,80.0
2024,10103,rural,27,hombre,alquilada,2,36,5.555555555555555
2024,10103,rural,27,hombre,otra,1,36,2.7777777777777777
2024,10103,rural,27,hombre,prestada,3,36,8.333333333333334
2024,10103,rural,27,hombre,propia_en_pago,1,36,2.7777777777777777
2024,10103,rural,27,hombre,propia_pagada,29,36,80.55555555555556
2024,10103,rural,27,mujer,alquilada,2,20,10.0
2024,10103,rural,27,mujer,otra,1,20,5.0
2024,10103,rural,27,mujer,prestada,1,20,5.0
2024,10103,rural,27,mujer,propia_pagada,16,20,80.0
2024,10103,rural,28,hombre,alquilada,3,48,6.25
2024,10103,rural,28,hombre,cedida_por_servicios,1,48,2.0833333333333335
2024,10103,rural,28,hombre,otra,2,48,4.166666666666667
2024,10103,rural,28,hombre,prestada,2,48,4.166666666666667
2024,10103,rural,28,hombre,propia_pagada,40,48,83.33333333333333
2024,10103,rural,28,mujer,alquilada,4,27,14.814814814814815
2024,10103,rural,28,mujer,cedida_por_servicios,1,27,3.7037037037037037
2024,10103,rural,28,mujer,prestada,1,27,3.7037037037037037
2024,10103,rural,28,mujer,propia_en_pago,2,27,7.407407407407407
2024,10103,rural,28,mujer,propia_pagada,19,27,70.37037037037037
2024,10201,rural,16,hombre,alquilada,1,4,25.0
2024,10201,rural,16,hombre,propia_pagada,3,4,75.0
2024,10201,rural,16,mujer,propia_pagada,1,1,100.0
2024,10201,rural,17,hombre,propia_pagada,2,2,100.0
2024,10201,rural,17,mujer,alquilada,2,7,28.571428571428573
2024,10201,rural,17,mujer,propia_pagada,5,7,71.42857142857143
2024,10201,rural,18,hombre,propia_pagada,10,10,100.0
2024,10201,rural,18,mujer,propia_pagada,6,6,100.0
2024,10201,rural,19,hombre,prestada,1,9,11.11111111111111
2024,10201,rural,19,hombre,propia_en_pago,1,9,11.11111111111111
2024,10201,rural,19,hombre,propia_pagada,7,9,77.77777777777777
2024,10201,rural,19,mujer,propia_pagada,4,4,100.0
2024,10201,rural,20,hombre,prestada,1,13,7.6923076923076925
2024,10201,rural,20,hombre,propia_en_pago,1,13,7.6923076923076925
2024,10201,rural,20,hombre,propia_pagada,11,13,84.61538461538461
2024,10201,rural,20,mujer,alquilada,1,4,25.0
2024,10201,rural,20,mujer,propia_pagada,3,4,75.0
2024,10201,rural,21,hombre,prestada,3,23,13.043478260869565
2024,10201,rural,21,hombre,propia_pagada,20,23,86.95652173913044
2024,10201,rural,21,mujer,alquilada,1,7,14.285714285714286
2024,10201,rural,21,mujer,propia_en_pago,1,7,14.285714285714286
2024,10201,rural,21,mujer,propia_pagada,5,7,71.42857142857143
2024,10201,rural,22,hombre,alquilada,3,16,18.75
2024,10201,rural,22,hombre,otra,1,16,6.25
2024,10201,rural,22,hombre,prestada,1,16,6.25
2024,10201,rural,22,hombre,propia_en_pago,1,16,6.25
2024,10201,rural,22,hombre,propia_pagada,10,16,62.5
2024,10201,rural,22,mujer,alquilada,1,8,12.5
2024,10201,rural,22,mujer,prestada,1,8,12.5
2024,10201,rural,22,mujer,propia_en_pago,1,8,12.5
2024,10201,rural,22,mujer,propia_pagada,5,8,62.5
2024,10201,rural,23,hombre,alquilada,2,18,11.11111111111111
2024,10201,rural,23,hombre,prestada,1,18,5.555555555555555
2024,10201,rural,23,hombre,propia_pagada,15,18,83.33333333333333
2024,10201,rural,23,mujer,cedida_por_servicios,1,6,16.666666666666668
2024,10201,rural,23,mujer,prestada,2,6,33.333333333333336
2024,10201,rural,23,mujer,propia_pagada,3,6,50.0
2024,10201,rural,24,hombre,alquilada,4,27,14.814814814814815
2024,10201,rural,24,hombre,cedida_por_servicios,1,27,3.7037037037037037
2024,10201,rural,24,hombre,prestada,1,27,3.7037037037037037
2024,10201,rural,24,hombre,propia_pagada,21,27,77.77777777777777
2024,10201,rural,24,mujer,propia_pagada,5,5,100.0
2024,10201,rural,25,hombre,alquilada,1,23,4.3478260869565215
2024,10201,rural,25,hombre,cedida_por_servicios,3,23,13.043478260869565
2024,10201,rural,25,hombre,otra,1,23,4.3478260869565215
2024,10201,rural,25,hombre,prestada,1,23,4.3478260869565215
2024,10201,rural,25,hombre,propia_pagada,17,23,73.91304347826087
2024,10201,rural,25,mujer,alquilada,1,12,8.333333333333334
2024,10201,rural,25,mujer,prestada,1,12,8.333333333333334
2024,10201,rural,25,mujer,propia_en_pago,3,12,25.0
2024,10201,rural,25,mujer,propia_pagada,7,12,58.333333333333336
2024,10201,rural,26,hombre,alquilada,4,26,15.384615384615385
2024,10201,rural,26,hombre,cedida_por_servicios,1,26,3.8461538461538463
2024,10201,rural,26,hombre,prestada,4,26,15.384615384615385
2024,10201,rural,26,hombre,propia_pagada,17,26,65.38461538461539
2024,10201,rural,26,mujer,alquilada,2,15,13.333333333333334
2024,10201,rural,26,mujer,prestada,2,15,13.333333333333334
2024,10201,rural,26,mujer,propia_en_pago,1,15,6.666666666666667
2024,10201,rural,26,mujer,propia_pagada,10,15,66.66666666666667
2024,10201,rural,27,hombre,alquilada,1,21,4.761904761904762
2024,10201,rural,27,hombre,cedida_por_servicios,3,21,14.285714285714286
2024,10201,rural,27,hombre,otra,2,21,9.523809523809524
2024,10201,rural,27,hombre,propia_en_pago,1,21,4.761904761904762
2024,10201,rural,27,hombre,propia_pagada,14,21,66.66666666666667
2024,10201,rural,27,mujer,alquilada,2,8,25.0
2024,10201,rural,27,mujer,cedida_por_servicios,2,8,25.0
2024,10201,rural,27,mujer,propia_pagada,4,8,50.0
2024,10201,rural,28,hombre,alquilada,3,9,33.333333333333336
2024,10201,rural,28,hombre,propia_pagada,6,9,66.66666666666667
2024,10201,rural,28,mujer,alquilada,2,10,20.0
2024,10201,rural,28,mujer,propia_en_pago,1,10,10.0
2024,10201,rural,28,mujer,propia_pagada,7,10,70.0
2024,10202,rural,16,hombre,alquilada,2,7,28.571428571428573
2024,10202,rural,16,hombre,propia_en_pago,1,7,14.285714285714286
2024,10202,rural,16,hombre,propia_pagada,4,7,57.142857142857146
2024,10202,rural,16,mujer,propia_pagada,4,4,100.0
2024,10202,rural,17,hombre,alquilada,1,9,11.11111111111111
2024,10202,rural,17,hombre,otra,1,9,11.11111111111111
2024,10202,rural,17,hombre,prestada,2,9,22.22222222222222
2024,10202,rural,17,hombre,propia_pagada,5,9,55.55555555555556
2024,10202,rural,17,mujer,alquilada,2,9,22.22222222222222
2024,10202,rural,17,mujer,prestada,3,9,33.333333333333336
2024,10202,rural,17,mujer,propia_en_pago,1,9,11.11111111111111
2024,10202,rural,17,mujer,propia_pagada,3,9,33.333333333333336
2024,10202,rural,18,hombre,prestada,1,11,9.090909090909092
2024,10202,rural,18,hombre,propia_pagada,10,11,90.9090909090909
2024,10202,rural,18,mujer,alquilada,1,14,7.142857142857143
2024,10202,rural,18,mujer,prestada,2,14,14.285714285714286
2024,10202,rural,18,mujer,propia_en_pago,1,14,7.142857142857143
2024,10202,rural,18,mujer,propia_pagada,10,14,71.42857142857143
2024,10202,rural,19,hombre,prestada,4,19,21.05263157894737
2024,10202,rural,19,hombre,propia_en_pago,1,19,5.2631578947368425
2024,10202,rural,19,hombre,propia_pagada,14,19,73.6842105263158
2024,10202,rural,19,mujer,alquilada,1,12,8.333333333333334
2024,10202,rural,19,mujer,cedida_por_servicios,1,12,8.333333333333334
2024,10202,rural,19,mujer,prestada,1,12,8.333333333333334
2024,10202,rural,19,mujer,propia_en_pago,1,12,8.333333333333334
2024,10202,rural,19,mujer,propia_pagada,8,12,66.66666666666667
2024,10202,rural,20,hombre,cedida_por_servicios,2,24,8.333333333333334
2024,10202,rural,20,hombre,prestada,2,24,8.333333333333334
2024,10202,rural,20,hombre,propia_en_pago,6,24,25.0
2024,10202,rural,20,hombre,propia_pagada,14,24,58.333333333333336
2024,10202,rural,20,mujer,alquilada,1,9,11.11111111111111
2024,10202,rural,20,mujer,otra,1,9,11.11111111111111
2024,10202,rural,20,mujer,propia_pagada,7,9,77.77777777777777
2024,10202,rural,21,hombre,alquilada,2,11,18.181818181818183
2024,10202,rural,21,hombre,mixta,1,11,9.090909090909092
2024,10202,rural,21,hombre,propia_en_pago,1,11,9.090909090909092
2024,10202,rural,21,hombre,propia_pagada,7,11,63.63636363636363
2024,10202,rural,21,mujer,alquilada,1,10,10.0
2024,10202,rural,21,mujer,prestada,1,10,10.0
2024,10202,rural,21,mujer,propia_en_pago,1,10,10.0
2024,10202,rural,21,mujer,propia_pagada,7,10,70.0
2024,10202,rural,22,hombre,anticretica,1,22,4.545454545454546
2024,10202,rural,22,hombre,cedida_por_servicios,1,22,4.545454545454546
2024,10202,rural,22,hombre,prestada,2,22,9.090909090909092
2024,10202,rural,22,hombre,propia_en_pago,1,22,4.545454545454546
2024,10202,rural,22,hombre,propia_pagada,17,22,77.27272727272727
2024,10202,rural,22,mujer,alquilada,2,12,16.666666666666668
2024,10202,rural,22,mujer,cedida_por_servicios,1,12,8.333333333333334
2024,10202,rural,22,mujer,prestada,1,12,8.333333333333334
2024,10202,rural,22,mujer,propia_pagada,8,12,66.66666666666667
2024,10202,rural,23,hombre,alquilada,7,43,16.27906976744186
2024,10202,rural,23,hombre,cedida_por_servicios,1,43,2.3255813953488373
2024,10202,rural,23,hombre,prestada,2,43,4.651162790697675
2024,10202,rural,23,hombre,propia_en_pago,2,43,4.651162790697675
2024,10202,rural,23,hombre,propia_pagada,31,43,72.09302325581395
2024,10202,rural,23,mujer,alquilada,1,17,5.882352941176471
2024,10202,rural,23,mujer,cedida_por_servicios,2,17,11.764705882352942
2024,10202,rural,23,mujer,otra,1,17,5.882352941176471
2024,10202,rural,23,mujer,prestada,1,17,5.882352941176471
2024,10202,rural,23,mujer,propia_pagada,12,17,70.58823529411765
2024,10202,rural,24,hombre,alquilada,7,41,17.073170731707318
2024,10202,rural,24,hombre,otra,1,41,2.4390243902439024
2024,10202,rural,24,hombre,prestada,2,41,4.878048780487805
2024,10202,rural,24,hombre,propia_en_pago,3,41,7.317073170731708
2024,10202,rural,24,hombre,propia_pagada,28,41,68.29268292682927
2024,10202,rural,24,mujer,alquilada,2,21,9.523809523809524
2024,10202,rural,24,mujer,cedida_por_servicios,1,21,4.761904761904762
2024,10202,rural,24,mujer,prestada,1,21,4.761904761904762
2024,10202,rural,24,mujer,propia_pagada,17,21,80.95238095238095
2024,10202,rural,25,hombre,alquilada,5,57,8.771929824561404
2024,10202,rural,25,hombre,cedida_por_servicios,1,57,1.7543859649122806
2024,10202,rural,25,hombre,otra,3,57,5.2631578947368425
2024,10202,rural,25,hombre,prestada,1,57,1.7543859649122806
2024,10202,rural,25,hombre,propia_en_pago,4,57,7.017543859649122
2024,10202,rural,25,hombre,propia_pagada,43,57,75.43859649122807
2024,10202,rural,25,mujer,alquilada,2,28,7.142857142857143
2024,10202,rural,25,mujer,otra,3,28,10.714285714285714
2024,10202,rural,25,mujer,prestada,1,28,3.5714285714285716
2024,10202,rural,25,mujer,propia_pagada,22,28,78.57142857142857
2024,10202,rural,26,hombre,alquilada,3,32,9.375
2024,10202,rural,26,hombre,cedida_por_servicios,1,32,3.125
2024,10202,rural,26,hombre,otra,1,32,3.125
2024,10202,rural,26,hombre,prestada,4,32,12.5
2024,10202,rural,26,hombre,propia_pagada,23,32,71.875
2024,10202,rural,26,mujer,alquilada,3,12,25.0
2024,10202,rural,26,mujer,prestada,1,12,8.333333333333334
2024,10202,rural,26,mujer,propia_pagada,8,12,66.66666666666667
2024,10202,rural,27,hombre,alquilada,6,47,12.76595744680851
2024,10202,rural,27,hombre,cedida_por_servicios,1,47,2.127659574468085
2024,10202,rural,27,hombre,otra,2,47,4.25531914893617
2024,10202,rural,27,hombre,prestada,5,47,10.638297872340425
2024,10202,rural,27,hombre,propia_en_pago,1,47,2.127659574468085
2024,10202,rural,27,hombre,propia_pagada,32,47,68.08510638297872
2024,10202,rural,27,mujer,alquilada,3,21,14.285714285714286
2024,10202,rural,27,mujer,prestada,2,21,9.523809523809524
2024,10202,rural,27,mujer,propia_pagada,16,21,76.19047619047619
2024,10202,rural,28,hombre,alquilada,6,40,15.0
2024,10202,rural,28,hombre,cedida_por_servicios,1,40,2.5
2024,10202,rural,28,hombre,otra,1,40,2.5
2024,10202,rural,28,hombre,prestada,2,40,5.0
2024,10202,rural,28,hombre,propia_en_pago,2,40,5.0
2024,10202,rural,28,hombre,propia_pagada,28,40,70.0
2024,10202,rural,28,mujer,alquilada,2,29,6.896551724137931
2024,10202,rural,28,mujer,cedida_por_servicios,3,29,10.344827586206897
2024,10202,rural,28,mujer,propia_en_pago,1,29,3.4482758620689653
2024,10202,rural,28,mujer,propia_pagada,23,29,79.3103448275862
2024,10301,rural,16,hombre,propia_pagada,3,3,100.0
2024,10301,rural,16,mujer,propia_pagada,2,2,100.0
2024,10301,rural,17,hombre,propia_pagada,2,2,100.0
2024,10301,rural,17,mujer,propia_pagada,4,4,100.0
2024,10301,rural,18,hombre,propia_pagada,4,4,100.0
2024,10301,rural,18,mujer,propia_pagada,3,3,100.0
2024,10301,rural,19,hombre,propia_en_pago,1,9,11.11111111111111
2024,10301,rural,19,hombre,propia_pagada,8,9,88.88888888888889
2024,10301,rural,19,mujer,propia_en_pago,1,7,14.285714285714286
2024,10301,rural,19,mujer,propia_pagada,6,7,85.71428571428571
2024,10301,rural,20,hombre,alquilada,1,7,14.285714285714286
2024,10301,rural,20,hombre,cedida_por_servicios,1,7,14.285714285714286
2024,10301,rural,20,hombre,propia_pagada,5,7,71.42857142857143
2024,10301,rural,20,mujer,propia_pagada,10,10,100.0
2024,10301,rural,21,hombre,propia_pagada,9,9,100.0
2024,10301,rural,21,mujer,propia_pagada,8,8,100.0
2024,10301,rural,22,hombre,cedida_por_servicios,1,10,10.0
2024,10301,rural,22,hombre,propia_pagada,9,10,90.0
2024,10301,rural,22,mujer,cedida_por_servicios,1,4,25.0
2024,10301,rural,22,mujer,otra,1,4,25.0
2024,10301,rural,22,mujer,propia_pagada,2,4,50.0
2024,10301,rural,23,hombre,propia_pagada,14,14,100.0
2024,10301,rural,23,mujer,propia_pagada,11,11,100.0
2024,10301,rural,24,hombre,otra,1,18,5.555555555555555
2024,10301,rural,24,hombre,prestada,1,18,5.555555555555555
2024,10301,rural,24,hombre,propia_pagada,16,18,88.88888888888889
2024,10301,rural,24,mujer,cedida_por_servicios,1,11,9.090909090909092
2024,10301,rural,24,mujer,propia_pagada,10,11,90.9090909090909
2024,10301,rural,25,hombre,otra,1,19,5.2631578947368425
2024,10301,rural,25,hombre,propia_en_pago,1,19,5.2631578947368425
2024,10301,rural,25,hombre,propia_pagada,17,19,89.47368421052632
2024,10301,rural,25,mujer,alquilada,1,12,8.333333333333334
2024,10301,rural,25,mujer,otra,1,12,8.333333333333334
2024,10301,rural,25,mujer,propia_en_pago,1,12,8.333333333333334
2024,10301,rural,25,mujer,propia_pagada,9,12,75.0
2024,10301,rural,26,hombre,prestada,1,20,5.0
2024,10301,rural,26,hombre,propia_en_pago,1,20,5.0
2024,10301,rural,26,hombre,propia_pagada,18,20,90.0
2024,10301,rural,26,mujer,propia_pagada,9,9,100.0
2024,10301,rural,27,hombre,prestada,1,17,5.882352941176471
2024,10301,rural,27,hombre,propia_pagada,16,17,94.11764705882354
2024,10301,rural,27,mujer,propia_en_pago,1,10,10.0
2024,10301,rural,27,mujer,propia_pagada,9,10,90.0
2024,10301,rural,28,hombre,alquilada,1,10,10.0
2024,10301,rural,28,hombre,otra,1,10,10.0
2024,10301,rural,28,hombre,propia_pagada,8,10,80.0
2024,10301,rural,28,mujer,propia_pagada,7,7,100.0
2024,10301,urbana,16,mujer,alquilada,1,2,50.0
2024,10301,urbana,16,mujer,propia_pagada,1,2,50.0
2024,10301,urbana,17,hombre,propia_pagada,1,1,100.0
2024,10301,urbana,17,mujer,propia_pagada,1,1,100.0
2024,10301,urbana,18,hombre,alquilada,2,3,66.66666666666667
2024,10301,urbana,18,hombre,propia_pagada,1,3,33.333333333333336
2024,10301,urbana,18,mujer,alquilada,1,4,25.0
2024,10301,urbana,18,mujer,cedida_por_servicios,1,4,25.0
2024,10301,urbana,18,mujer,propia_pagada,2,4,50.0
2024,10301,urbana,19,hombre,alquilada,4,5,80.0
2024,10301,urbana,19,hombre,propia_pagada,1,5,20.0
2024,10301,urbana,19,mujer,alquilada,3,4,75.0
2024,10301,urbana,19,mujer,propia_pagada,1,4,25.0
2024,10301,urbana,20,hombre,alquilada,4,5,80.0
2024,10301,urbana,20,hombre,propia_pagada,1,5,20.0
2024,10301,urbana,20,mujer,alquilada,3,6,50.0
2024,10301,urbana,20,mujer,propia_pagada,3,6,50.0
2024,10301,urbana,21,hombre,cedida_por_servicios,1,3,33.333333333333336
2024,10301,urbana,21,hombre,propia_pagada,2,3,66.66666666666667
2024,10301,urbana,21,mujer,alquilada,4,8,50.0
2024,10301,urbana,21,mujer,propia_pagada,4,8,50.0
2024,10301,urbana,22,hombre,alquilada,1,5,20.0
2024,10301,urbana,22,hombre,prestada,1,5,20.0
2024,10301,urbana,22,hombre,propia_pagada,3,5,60.0
2024,10301,urbana,22,mujer,alquilada,3,5,60.0
2024,10301,urbana,22,mujer,propia_pagada,2,5,40.0
2024,10301,urbana,23,hombre,alquilada,1,7,14.285714285714286
2024,10301,urbana,23,hombre,prestada,1,7,14.285714285714286
2024,10301,urbana,23,hombre,propia_en_pago,1,7,14.285714285714286
2024,10301,urbana,23,hombre,propia_pagada,4,7,57.142857142857146
2024,10301,urbana,23,mujer,otra,1,7,14.285714285714286
2024,10301,urbana,23,mujer,prestada,1,7,14.285714285714286
2024,10301,urbana,23,mujer,propia_pagada,5,7,71.42857142857143
2024,10301,urbana,24,hombre,alquilada,4,14,28.571428571428573
2024,10301,urbana,24,hombre,prestada,1,14,7.142857142857143
2024,10301,urbana,24,hombre,propia_pagada,9,14,64.28571428571429
2024,10301,urbana,24,mujer,alquilada,3,7,42.857142857142854
2024,10301,urbana,24,mujer,prestada,1,7,14.285714285714286
2024,10301,urbana,24,mujer,propia_pagada,3,7,42.857142857142854
2024,10301,urbana,25,hombre,alquilada,4,15,26.666666666666668
2024,10301,urbana,25,hombre,prestada,2,15,13.333333333333334
2024,10301,urbana,25,hombre,propia_en_pago,2,15,13.333333333333334
2024,10301,urbana,25,hombre,propia_pagada,7,15,46.666666666666664
2024,10301,urbana,25,mujer,alquilada,3,6,50.0
2024,10301,urbana,25,mujer,prestada,1,6,16.666666666666668
2024,10301,urbana,25,mujer,propia_pagada,2,6,33.333333333333336
2024,10301,urbana,26,hombre,alquilada,6,16,37.5
2024,10301,urbana,26,hombre,anticretica,1,16,6.25
2024,10301,urbana,26,hombre,prestada,1,16,6.25
2024,10301,urbana,26,hombre,propia_en_pago,1,16,6.25
2024,10301,urbana,26,hombre,propia_pagada,7,16,43.75
2024,10301,urbana,26,mujer,alquilada,5,13,38.46153846153846
2024,10301,urbana,26,mujer,cedida_por_servicios,2,13,15.384615384615385
2024,10301,urbana,26,mujer,prestada,2,13,15.384615384615385
2024,10301,urbana,26,mujer,propia_pagada,4,13,30.76923076923077
2024,10301,urbana,27,hombre,alquilada,3,9,33.333333333333336
