gestion,codigo_departamento,area,edad,sexo,medida,observaciones,valor,cv
2025,8,urbana,27,hombre,horas_por_dia,9,14.608080426024681,0.24723391713573395
2025,8,urbana,27,mujer,dias_por_semana,11,6.907714950129838,0.012023714829987337
2025,8,urbana,27,mujer,horas_por_dia,11,19.25890875954684,0.09839831435042405
2025,8,urbana,28,hombre,dias_por_semana,5,6.79027508971977,0.021796720340186142
2025,8,urbana,28,hombre,horas_por_dia,5,17.654656325632605,0.17316652432429444
2025,8,urbana,28,mujer,dias_por_semana,7,6.119794077224942,0.1237420711621052
2025,8,urbana,28,mujer,horas_por_dia,7,18.798615744089844,0.1699099577932501
2025,9,rural,16,hombre,dias_por_semana,6,7.0,0.0
2025,9,rural,16,hombre,horas_por_dia,6,24.000000000000004,8.025604783347524e-17
2025,9,rural,16,mujer,dias_por_semana,4,7.000000000000001,7.370663329747767e-17
2025,9,rural,16,mujer,horas_por_dia,4,24.000000000000004,8.599107218039061e-17
2025,9,rural,17,hombre,dias_por_semana,4,7.0,0.0
2025,9,rural,17,hombre,horas_por_dia,4,23.999999999999996,9.36581866136155e-17
2025,9,rural,17,mujer,dias_por_semana,4,6.787342639123354,0.03590466976778906
2025,9,rural,17,mujer,horas_por_dia,4,24.000000000000004,9.985161805753398e-17
2025,9,rural,18,hombre,dias_por_semana,1,7.000000000000001,1.2688263138573217e-16
2025,9,rural,18,hombre,horas_por_dia,1,24.0,0.0
2025,9,rural,18,mujer,dias_por_semana,2,6.902991723488315,0.01794610497011228
2025,9,rural,18,mujer,horas_por_dia,2,22.059834469766287,0.11231436414205355
2025,9,rural,19,hombre,dias_por_semana,2,6.999999999999999,1.268826313857322e-16
2025,9,rural,19,hombre,horas_por_dia,2,24.0,0.0
2025,9,rural,19,mujer,dias_por_semana,3,7.0,0.0
2025,9,rural,19,mujer,horas_por_dia,3,24.000000000000004,1.0687462443222485e-16
2025,9,rural,20,hombre,dias_por_semana,3,5.999999999999999,1.4996189138004503e-16
2025,9,rural,20,hombre,horas_por_dia,3,24.000000000000004,1.480297366166875e-16
2025,9,rural,20,mujer,dias_por_semana,6,7.000000000000001,3.0161484164612637e-17
2025,9,rural,20,mujer,horas_por_dia,6,20.299186168055996,0.043338027758810696
2025,9,rural,21,hombre,dias_por_semana,1,7.0,0.0
2025,9,rural,21,hombre,horas_por_dia,1,7.0,0.0
2025,9,rural,22,hombre,dias_por_semana,6,6.999999999999998,5.978413661052287e-17
2025,9,rural,22,hombre,horas_por_dia,6,23.999999999999996,3.4874079689471677e-17
2025,9,rural,22,mujer,dias_por_semana,2,7.000000000000001,1.0561057297105408e-16
2025,9,rural,22,mujer,horas_por_dia,2,24.000000000000004,1.2321233513289642e-16
2025,9,rural,23,hombre,dias_por_semana,2,7.0,0.0
2025,9,rural,23,hombre,horas_por_dia,2,24.0,0.0
2025,9,rural,23,mujer,dias_por_semana,5,7.0,0.0
2025,9,rural,23,mujer,horas_por_dia,5,24.0,0.0
2025,9,rural,24,mujer,dias_por_semana,4,7.000000000000001,2.849883683719998e-17
2025,9,rural,24,mujer,horas_por_dia,4,24.0,0.0
2025,9,rural,25,hombre,dias_por_semana,3,7.0,0.0
2025,9,rural,25,hombre,horas_por_dia,3,24.0,0.0
2025,9,rural,25,mujer,dias_por_semana,5,7.0,0.0
2025,9,rural,25,mujer,horas_por_dia,5,24.0,0.0
2025,9,rural,26,mujer,dias_por_semana,2,6.999999999999999,9.339116359129642e-17
2025,9,rural,26,mujer,horas_por_dia,2,24.0,0.0
2025,9,rural,27,hombre,dias_por_semana,3,7.000000000000001,8.956598791510006e-17
2025,9,rural,27,hombre,horas_por_dia,3,21.226695793842588,0.09222657022424255
2025,9,rural,27,mujer,dias_por_semana,2,7.0,0.0
2025,9,rural,27,mujer,horas_por_dia,2,24.0,0.0
2025,9,rural,28,hombre,dias_por_semana,1,7.000000000000001,1.2688263138573217e-16
2025,9,rural,28,hombre,horas_por_dia,1,24.0,0.0
2025,9,rural,28,mujer,dias_por_semana,1,7.0,0.0
2025,9,rural,28,mujer,horas_por_dia,1,7.0,0.0
2025,9,urbana,16,hombre,dias_por_semana,7,7.000000000000002,1.1995903554155154e-16
2025,9,urbana,16,hombre,horas_por_dia,7,24.000000000000004,6.997610406590506e-17
2025,9,urbana,16,mujer,dias_por_semana,9,6.328402154200546,0.10172969622136879
2025,9,urbana,16,mujer,horas_por_dia,9,22.321005385501365,0.07210544704357824
2025,9,urbana,17,hombre,dias_por_semana,13,6.951460386555038,0.007412832934765816
2025,9,urbana,17,hombre,horas_por_dia,13,22.10156178526373,0.06272274656348636
2025,9,urbana,17,mujer,dias_por_semana,7,6.897535238497627,0.014504089927987067
2025,9,urbana,17,mujer,horas_por_dia,7,22.360563815962056,0.07158493655457047
2025,9,urbana,18,hombre,dias_por_semana,13,6.261530595719415,0.08685636551104325
2025,9,urbana,18,hombre,horas_por_dia,13,21.33139653757893,0.09138861177986642
2025,9,urbana,18,mujer,dias_por_semana,15,6.919805939736457,0.011641041369630475
2025,9,urbana,18,mujer,horas_por_dia,15,22.556506915256254,0.06428155987558802
2025,9,urbana,19,hombre,dias_por_semana,15,6.578723896937222,0.04455041016057227
2025,9,urbana,19,hombre,horas_por_dia,15,18.919635723592375,0.10854896075268072
2025,9,urbana,19,mujer,dias_por_semana,9,7.000000000000001,5.251888987097342e-17
2025,9,urbana,19,mujer,horas_por_dia,9,20.344627827458126,0.13017991750396385
2025,9,urbana,20,hombre,dias_por_semana,9,6.624982970939662,0.052550467295148694
2025,9,urbana,20,hombre,horas_por_dia,9,21.624892149284527,0.10196232844840966
2025,9,urbana,20,mujer,dias_por_semana,9,6.999999999999999,5.0195983966792834e-17
2025,9,urbana,20,mujer,horas_por_dia,9,24.0,0.0
2025,9,urbana,21,hombre,dias_por_semana,4,6.999999999999999,6.659551615613167e-17
2025,9,urbana,21,hombre,horas_por_dia,4,23.999999999999996,7.769476884882029e-17
2025,9,urbana,21,mujer,dias_por_semana,8,6.884633938931969,0.016538605057454123
2025,9,urbana,21,mujer,horas_por_dia,8,20.500163646160047,0.1169863891594661
2025,9,urbana,22,hombre,dias_por_semana,7,7.0,0.0
2025,9,urbana,22,hombre,horas_por_dia,7,24.0,0.0
2025,9,urbana,22,mujer,dias_por_semana,9,7.0,0.0
2025,9,urbana,22,mujer,horas_por_dia,9,21.827663529282585,0.09889083751549882
2025,9,urbana,23,hombre,dias_por_semana,8,6.286572123572183,0.09585170595572369
2025,9,urbana,23,hombre,horas_por_dia,8,19.521087153652353,0.14615536008484836
2025,9,urbana,23,mujer,dias_por_semana,10,7.0,0.0
2025,9,urbana,23,mujer,horas_por_dia,10,23.999999999999996,4.326607470751126e-17
2025,9,urbana,24,hombre,dias_por_semana,10,7.0,0.0
2025,9,urbana,24,hombre,horas_por_dia,10,24.0,0.0
2025,9,urbana,24,mujer,dias_por_semana,9,7.0,0.0
2025,9,urbana,24,mujer,horas_por_dia,9,24.0,0.0
2025,9,urbana,25,hombre,dias_por_semana,10,6.856481090087538,0.01976499347409816
2025,9,urbana,25,hombre,horas_por_dia,10,21.41665962157568,0.11389868985721731
2025,9,urbana,25,mujer,dias_por_semana,9,6.480788229305071,0.0786651693696874
2025,9,urbana,25,mujer,horas_por_dia,9,21.092414084108402,0.12525875616179166
2025,9,urbana,26,hombre,dias_por_semana,7,6.343554429359168,0.10383410352194351
2025,9,urbana,26,hombre,horas_por_dia,7,20.323904804411338,0.1649598677977266
2025,9,urbana,26,mujer,dias_por_semana,8,6.299874731014343,0.10977166750718222
2025,9,urbana,26,mujer,horas_por_dia,8,21.899624193043024,0.09473419473510783
2025,9,urbana,27,hombre,dias_por_semana,4,7.0,0.0
2025,9,urbana,27,hombre,horas_por_dia,4,19.56342709066907,0.1973450337039104
2025,9,urbana,27,mujer,dias_por_semana,9,6.6210307259274535,0.05483327070644249
2025,9,urbana,27,mujer,horas_por_dia,9,16.51535683706723,0.22357107736266987
2025,9,urbana,28,hombre,dias_por_semana,6,6.999999999999999,6.053010062070898e-17
2025,9,urbana,28,hombre,horas_por_dia,6,20.6500402176559,0.15571508124666342
2025,9,urbana,28,mujer,dias_por_semana,10,6.313934949218235,0.10804013779670713
2025,9,urbana,28,mujer,horas_por_dia,10,18.96885629426706,0.16090941506334264
